GAME_DATE_EST	TEAM_ID_home	PTS_home	FG_PCT_home	FT_PCT_home	FG3_PCT_home	AST_home	REB_home	HOME_TEAM_WINS
13/12/2003	1610612746	106	0.476	0.8	0.444	20	53	1
13/12/2003	1610612759	86	0.459	0.667	0.4	24	43	1
13/12/2003	1610612752	95	0.467	0.759	0.375	25	41	1
13/12/2003	1610612737	102	0.433	0.8	0.444	26	44	0
13/12/2003	1610612739	98	0.444	0.8	0.222	23	50	0
13/12/2003	1610612741	86	0.384	0.714	0.385	20	53	1
13/12/2003	1610612757	112	0.511	0.65	0.474	29	45	1
13/12/2003	1610612763	110	0.62	0.667	0.5	32	36	1
12/12/2003	1610612747	93	0.425	0.564	0.176	21	42	0
12/12/2003	1610612754	103	0.507	0.774	0.5	26	35	1
12/12/2003	1610612764	91	0.412	0.778	0.35	23	40	0
12/12/2003	1610612765	72	0.382	0.824	0	16	38	0
12/12/2003	1610612748	91	0.42	0.739	0.353	18	44	1
12/12/2003	1610612738	114	0.489	0.682	0.5	22	51	1
12/12/2003	1610612744	85	0.39	0.737	0.368	20	39	0
12/12/2003	1610612749	109	0.506	0.692	0.375	35	38	1
12/12/2003	1610612762	93	0.506	0.647	0.4	25	45	0
12/12/2003	1610612755	77	0.39	0.818	0.286	22	41	0
12/12/2003	1610612753	95	0.412	0.895	0.615	23	41	0
11/12/2003	1610612756	101	0.541	0.667	0.529	28	25	0
11/12/2003	1610612739	95	0.53	0.767	0.4	25	45	1
11/12/2003	1610612745	67	0.4	0.833	0.4	15	42	0
10/12/2003	1610612746	100	0.526	0.6	0.214	30	39	1
10/12/2003	1610612759	102	0.494	0.692	0.4	23	49	1
10/12/2003	1610612764	91	0.407	0.957	0.231	16	53	0
10/12/2003	1610612738	126	0.577	0.824	0.444	25	47	1
10/12/2003	1610612749	94	0.393	0.84	0.214	17	53	1
10/12/2003	1610612762	95	0.468	0.84	0.2	24	49	1
10/12/2003	1610612763	103	0.42	0.727	0.385	22	51	1
9/12/2003	1610612747	98	0.43	0.718	0.2	26	38	1
9/12/2003	1610612754	93	0.458	0.714	0.538	27	45	1
9/12/2003	1610612750	95	0.469	0.8	0.3	24	38	0
9/12/2003	1610612737	112	0.548	0.655	0.2	27	48	1
9/12/2003	1610612765	76	0.373	0.813	0.5	18	39	0
9/12/2003	1610612739	93	0.444	0.76	0.5	23	43	0
9/12/2003	1610612748	92	0.429	0.774	0.143	16	51	1
9/12/2003	1610612745	93	0.528	0.7	0.273	18	39	1
9/12/2003	1610612758	105	0.45	0.844	0.333	27	41	1
9/12/2003	1610612751	101	0.551	0.786	0.5	24	39	1
8/12/2003	1610612741	82	0.394	0.828	0.25	16	40	0
8/12/2003	1610612740	91	0.384	0.808	0.154	23	47	1
8/12/2003	1610612762	80	0.386	0.767	0.375	16	39	0
8/12/2003	1610612753	105	0.468	0.813	0.412	25	45	1
7/12/2003	1610612746	94	0.434	0.767	0.556	19	49	0
7/12/2003	1610612747	94	0.452	0.719	0.357	26	41	1
7/12/2003	1610612758	91	0.481	0.923	0.273	28	47	1
7/12/2003	1610612743	111	0.512	0.71	0.368	31	40	0
7/12/2003	1610612761	108	0.449	0.741	0.348	30	45	1
7/12/2003	1610612763	93	0.384	0.813	0.4	27	53	1
6/12/2003	1610612739	95	0.467	0.793	0.25	22	42	1
6/12/2003	1610612748	70	0.388	0.6	0.2	11	39	0
6/12/2003	1610612745	86	0.463	0.533	0.308	20	47	1
6/12/2003	1610612742	110	0.523	0.682	0.357	21	55	1
6/12/2003	1610612741	91	0.41	0.87	0.2	20	47	0
6/12/2003	1610612744	104	0.53	0.929	0.214	29	34	1
6/12/2003	1610612749	109	0.414	0.689	0.375	24	49	0
6/12/2003	1610612751	99	0.487	0.762	0.412	33	41	1
5/12/2003	1610612748	90	0.386	0.677	0.217	18	40	0
5/12/2003	1610612738	106	0.435	0.714	0.379	26	46	0
5/12/2003	1610612757	88	0.462	0.75	0.308	25	39	1
5/12/2003	1610612758	109	0.38	0.828	0.375	18	49	0
5/12/2003	1610612743	98	0.425	0.781	0.313	29	46	1
5/12/2003	1610612761	92	0.479	0.741	0.133	24	35	1
5/12/2003	1610612740	74	0.359	0.714	0.308	22	34	0
5/12/2003	1610612762	86	0.423	0.742	0.273	21	42	1
5/12/2003	1610612760	94	0.41	0.781	0.227	19	37	0
5/12/2003	1610612751	93	0.422	0.824	0.3	25	50	1
5/12/2003	1610612753	94	0.434	0.813	0.182	15	33	0
5/12/2003	1610612763	92	0.429	0.571	0.25	25	56	1
4/12/2003	1610612742	103	0.374	0.833	0.375	16	45	0
4/12/2003	1610612755	83	0.395	0.696	0.214	14	47	1
3/12/2003	1610612746	90	0.4	0.786	0.333	23	39	1
3/12/2003	1610612759	86	0.417	0.71	0.286	14	47	0
3/12/2003	1610612765	87	0.358	0.848	0.167	15	54	1
3/12/2003	1610612756	79	0.382	0.833	0.143	15	40	0
3/12/2003	1610612745	107	0.507	0.848	0.412	18	34	1
3/12/2003	1610612757	97	0.418	0.704	0.154	21	40	1
3/12/2003	1610612744	109	0.5	0.68	0.267	21	40	0
3/12/2003	1610612761	105	0.424	0.696	0.708	25	39	1
3/12/2003	1610612740	106	0.449	0.733	0.308	28	47	1
3/12/2003	1610612760	95	0.439	0.875	0.563	23	38	1
3/12/2003	1610612751	93	0.426	0.829	0.1	20	41	0
2/12/2003	1610612737	94	0.398	0.714	0.286	18	56	0
2/12/2003	1610612742	97	0.417	0.882	0.154	24	63	1
2/12/2003	1610612743	115	0.532	0.692	0.667	27	37	1
2/12/2003	1610612755	88	0.345	0.758	0.176	19	49	0
2/12/2003	1610612753	91	0.378	0.72	0.313	19	58	0
1/12/2003	1610612746	91	0.392	0.757	0.111	13	52	1
1/12/2003	1610612752	78	0.388	0.643	0.214	16	47	0
1/12/2003	1610612756	82	0.43	0.632	0.286	20	41	0
1/12/2003	1610612738	89	0.381	0.8	0.409	22	41	0
1/12/2003	1610612741	97	0.424	0.84	0.364	25	54	1
1/12/2003	1610612762	91	0.486	0.767	0	19	51	1
30/11/2003	1610612747	99	0.48	0.75	0.429	25	35	1
30/11/2003	1610612758	105	0.506	0.741	0.467	30	42	1
29/11/2003	1610612746	86	0.349	0.893	0.176	14	41	0
29/11/2003	1610612764	69	0.378	0.556	0.273	11	38	0
29/11/2003	1610612752	79	0.408	0.609	0.143	15	48	1
29/11/2003	1610612739	115	0.431	0.875	0.438	28	62	0
29/11/2003	1610612748	78	0.419	0.778	0.222	14	38	1
29/11/2003	1610612742	92	0.343	0.667	0.25	13	60	1
29/11/2003	1610612744	91	0.39	0.692	0.5	10	50	1
29/11/2003	1610612749	100	0.449	0.88	0.421	25	42	1
29/11/2003	1610612760	95	0.397	0.786	0.379	20	40	1
29/11/2003	1610612755	98	0.481	0.789	0.538	23	41	1
28/11/2003	1610612747	103	0.525	0.619	0.6	29	43	1
28/11/2003	1610612754	90	0.455	0.75	0.385	24	46	1
28/11/2003	1610612737	95	0.393	0.857	0.333	22	52	1
28/11/2003	1610612765	92	0.41	0.735	0.5	21	44	1
28/11/2003	1610612756	83	0.366	0.773	0.333	17	33	0
28/11/2003	1610612738	106	0.526	0.8	0.421	30	48	1
28/11/2003	1610612757	97	0.494	0.611	0.4	28	43	1
28/11/2003	1610612758	103	0.519	0.708	0.4	33	41	1
28/11/2003	1610612743	113	0.52	0.771	0.4	26	47	1
28/11/2003	1610612762	98	0.5	0.829	0.375	22	44	1
28/11/2003	1610612753	86	0.425	0.846	0.4	10	39	0
28/11/2003	1610612763	98	0.418	0.696	0.316	24	42	0
27/11/2003	1610612746	96	0.384	0.867	0.267	15	53	0
27/11/2003	1610612754	93	0.439	0.85	0.308	26	38	1
26/11/2003	1610612747	120	0.614	0.844	0.467	35	31	1
26/11/2003	1610612759	109	0.518	0.652	0.429	31	45	1
26/11/2003	1610612750	92	0.5	0.667	0.333	29	34	0
26/11/2003	1610612737	97	0.477	0.667	0.125	23	46	0
26/11/2003	1610612756	121	0.544	0.833	0.588	26	52	1
26/11/2003	1610612740	82	0.388	0.667	0.273	21	47	1
26/11/2003	1610612762	83	0.434	0.722	0.444	20	41	1
26/11/2003	1610612755	90	0.481	0.692	0.375	23	35	1
26/11/2003	1610612753	92	0.443	0.667	0.154	19	40	0
25/11/2003	1610612754	98	0.488	0.778	0.538	29	49	1
25/11/2003	1610612748	91	0.493	0.85	0.375	17	39	1
25/11/2003	1610612742	124	0.528	0.8	0.375	29	49	1
25/11/2003	1610612757	80	0.442	0.688	0.143	24	47	0
25/11/2003	1610612743	110	0.427	0.848	0.5	27	50	1
25/11/2003	1610612758	109	0.494	0.792	0.444	24	42	1
25/11/2003	1610612749	95	0.514	0.704	0.154	25	40	1
25/11/2003	1610612760	70	0.338	0.7	0.385	18	39	0
24/11/2003	1610612746	90	0.341	0.775	0.273	17	37	0
24/11/2003	1610612737	89	0.435	0.962	0.267	16	45	0
24/11/2003	1610612738	88	0.392	0.769	0.353	18	45	0
24/11/2003	1610612753	78	0.427	0.619	0.167	13	36	0
23/11/2003	1610612747	121	0.592	0.9	0.571	32	36	1
23/11/2003	1610612765	80	0.4	0.647	0.313	28	54	0
23/11/2003	1610612744	78	0.38	0.68	0.1	19	53	1
23/11/2003	1610612758	110	0.461	0.833	0.52	31	51	1
23/11/2003	1610612761	62	0.342	0.714	0.182	13	39	0
23/11/2003	1610612760	88	0.42	0.667	0.455	24	39	1
22/11/2003	1610612750	103	0.524	0.923	0.333	30	35	1
22/11/2003	1610612752	99	0.506	1	0.5	26	42	1
22/11/2003	1610612737	92	0.447	0.933	0.2	25	45	1
22/11/2003	1610612756	100	0.535	0.75	0.462	25	37	1
22/11/2003	1610612742	115	0.472	0.846	0.529	26	43	1
22/11/2003	1610612751	80	0.485	0.765	0.2	22	32	0
21/11/2003	1610612747	101	0.424	0.75	0.222	22	48	1
21/11/2003	1610612759	114	0.518	0.75	0.533	28	50	1
21/11/2003	1610612765	94	0.397	0.784	0.273	17	47	1
21/11/2003	1610612739	83	0.413	0.789	0.25	17	46	0
21/11/2003	1610612744	101	0.468	0.741	0.583	22	47	1
21/11/2003	1610612757	85	0.341	0.821	0.375	20	44	1
21/11/2003	1610612743	108	0.473	0.824	0.429	38	49	1
21/11/2003	1610612758	122	0.529	0.815	0.444	35	46	1
21/11/2003	1610612740	75	0.367	0.6	0.364	17	47	0
21/11/2003	1610612762	99	0.467	0.821	0.462	23	37	1
21/11/2003	1610612760	97	0.457	0.64	0.333	21	45	0
21/11/2003	1610612755	87	0.448	0.889	0.429	20	40	1
20/11/2003	1610612756	96	0.513	0.714	0.5	28	34	1
20/11/2003	1610612742	95	0.369	0.824	0.227	18	49	1
19/11/2003	1610612754	91	0.423	0.885	0.182	21	49	1
19/11/2003	1610612764	106	0.389	0.774	0.421	18	46	1
19/11/2003	1610612752	83	0.429	1	0.263	17	41	0
19/11/2003	1610612745	85	0.436	0.563	0.533	20	38	1
19/11/2003	1610612738	73	0.406	0.762	0.25	18	31	0
19/11/2003	1610612757	94	0.479	0.733	0.333	19	42	1
19/11/2003	1610612743	94	0.398	0.765	0.182	27	50	1
19/11/2003	1610612761	75	0.406	0.789	0.222	19	35	0
19/11/2003	1610612762	110	0.471	0.73	0.143	24	40	0
19/11/2003	1610612763	92	0.438	0.739	0.263	24	38	0
18/11/2003	1610612759	94	0.5	0.533	0.588	27	39	1
18/11/2003	1610612750	89	0.462	0.85	0	27	47	1
18/11/2003	1610612765	106	0.568	0.833	0.222	23	46	1
18/11/2003	1610612756	95	0.474	0.719	0	28	46	1
18/11/2003	1610612739	103	0.481	0.629	0.3	18	48	1
18/11/2003	1610612749	93	0.377	0.842	0.25	18	41	0
18/11/2003	1610612760	98	0.439	0.696	0.37	14	30	0
18/11/2003	1610612751	85	0.39	0.913	0.235	20	38	0
17/11/2003	1610612752	89	0.372	0.882	0.435	23	53	1
17/11/2003	1610612737	97	0.423	0.872	0.231	12	39	0
17/11/2003	1610612742	105	0.471	0.7	0.45	26	45	1
17/11/2003	1610612762	90	0.364	0.788	0	21	52	1
17/11/2003	1610612755	66	0.315	0.741	0	17	44	0
16/11/2003	1610612747	99	0.446	0.717	0	22	43	1
16/11/2003	1610612758	106	0.424	0.857	0.625	24	47	1
16/11/2003	1610612761	101	0.418	0.868	0.182	22	42	1
15/11/2003	1610612746	95	0.41	0.731	0.348	23	45	1
15/11/2003	1610612764	71	0.337	0.556	0.385	13	40	0
15/11/2003	1610612752	94	0.488	0.714	0.429	20	50	0
15/11/2003	1610612737	85	0.382	0.767	0.333	19	39	0
15/11/2003	1610612756	91	0.463	0.824	0.176	12	40	0
15/11/2003	1610612739	91	0.437	0.7	0.125	24	57	1
15/11/2003	1610612741	90	0.473	0.789	0.385	20	40	0
15/11/2003	1610612749	100	0.493	0.774	0.444	22	29	1
15/11/2003	1610612740	101	0.5	0.857	0.474	23	46	1
15/11/2003	1610612763	108	0.449	0.688	0.333	25	51	1
14/11/2003	1610612747	94	0.474	0.724	0.167	18	41	1
14/11/2003	1610612754	101	0.402	0.765	0.5	25	52	1
14/11/2003	1610612750	77	0.392	0.737	0.385	22	40	0
14/11/2003	1610612748	105	0.409	0.7	0.4	19	53	1
14/11/2003	1610612745	90	0.388	0.654	0.35	17	42	1
14/11/2003	1610612738	91	0.41	0.767	0.4	19	43	1
14/11/2003	1610612744	98	0.418	0.76	0.188	23	51	0
14/11/2003	1610612758	94	0.5	0.929	0.385	29	48	1
14/11/2003	1610612743	106	0.382	0.761	0.3	22	53	1
14/11/2003	1610612751	85	0.435	0.618	0.571	24	39	1
14/11/2003	1610612755	100	0.493	0.628	0.333	21	43	1
13/11/2003	1610612742	97	0.45	0.821	0.105	19	44	1
13/11/2003	1610612741	89	0.419	0.679	0.533	24	41	0
13/11/2003	1610612757	112	0.522	0.889	0.286	28	44	1
12/11/2003	1610612747	94	0.416	0.622	0.286	22	47	1
12/11/2003	1610612756	94	0.429	0.72	0.222	14	41	0
12/11/2003	1610612748	88	0.455	0.765	0.385	21	40	1
12/11/2003	1610612738	82	0.329	0.667	0.296	22	42	0
12/11/2003	1610612744	87	0.447	0.792	0	24	44	1
12/11/2003	1610612749	99	0.379	0.846	0.217	22	51	0
12/11/2003	1610612740	96	0.463	0.786	0.5	24	30	1
12/11/2003	1610612751	71	0.36	0.667	0.111	25	40	0
12/11/2003	1610612753	97	0.452	0.667	0.25	20	47	0
11/11/2003	1610612746	115	0.464	0.864	0.462	21	45	1
11/11/2003	1610612754	76	0.412	0.789	0.455	19	42	0
11/11/2003	1610612750	87	0.434	0.714	0.5	23	34	0
11/11/2003	1610612764	105	0.46	0.667	0.368	20	50	0
11/11/2003	1610612745	90	0.449	0.9	0.417	21	36	1
11/11/2003	1610612742	125	0.581	0.8	0.474	40	45	1
11/11/2003	1610612757	83	0.456	0.667	0.429	21	45	1
11/11/2003	1610612758	97	0.481	0.68	0.308	29	46	1
10/11/2003	1610612759	87	0.443	0.636	0.333	20	38	1
10/11/2003	1610612739	94	0.444	0.895	0.556	29	49	1
10/11/2003	1610612744	96	0.45	0.68	0.292	21	41	0
10/11/2003	1610612741	97	0.506	0.75	0.273	28	42	0
10/11/2003	1610612763	105	0.488	0.714	0.375	26	42	1
9/11/2003	1610612765	98	0.438	0.758	0.3	25	41	1
9/11/2003	1610612738	91	0.434	0.75	0.267	17	52	1
9/11/2003	1610612761	89	0.487	0.769	0.385	25	41	1
9/11/2003	1610612760	81	0.379	0.737	0.056	12	46	0
9/11/2003	1610612755	74	0.417	0.75	0.25	14	29	0
8/11/2003	1610612759	78	0.325	0.808	0.188	15	49	0
8/11/2003	1610612739	111	0.524	0.677	0.25	30	42	1
8/11/2003	1610612745	96	0.45	0.682	0.409	21	51	1
8/11/2003	1610612748	79	0.341	0.762	0.438	15	40	0
8/11/2003	1610612757	90	0.425	0.9	0.5	28	41	1
8/11/2003	1610612749	90	0.429	0.579	0.368	24	50	1
8/11/2003	1610612740	106	0.462	0.758	0.375	27	31	0
8/11/2003	1610612762	96	0.45	0.815	0.667	23	39	1
7/11/2003	1610612754	91	0.423	0.76	0.333	23	41	1
7/11/2003	1610612764	86	0.397	0.731	0.357	18	48	1
7/11/2003	1610612752	114	0.488	0.875	0.444	25	47	1
7/11/2003	1610612756	96	0.481	0.7	0.286	20	47	1
7/11/2003	1610612765	105	0.448	0.786	0.5	23	50	1
7/11/2003	1610612738	87	0.444	0.857	0.214	20	43	0
7/11/2003	1610612744	95	0.433	0.738	0.462	22	41	1
7/11/2003	1610612741	85	0.427	0.5	0.4	24	40	0
7/11/2003	1610612743	102	0.384	0.708	0.45	21	51	0
7/11/2003	1610612740	114	0.573	0.727	0.522	31	36	1
7/11/2003	1610612760	100	0.488	0.526	0.421	18	40	1
7/11/2003	1610612753	71	0.388	0.538	0.294	17	34	0
6/11/2003	1610612759	117	0.407	0.818	0.467	19	47	0
6/11/2003	1610612761	77	0.397	0.75	0.444	22	44	1
6/11/2003	1610612751	81	0.408	0.824	0.714	21	41	0
5/11/2003	1610612750	121	0.515	0.722	0.444	32	46	0
5/11/2003	1610612764	100	0.427	0.917	0.433	29	48	1
5/11/2003	1610612752	90	0.44	0.667	0.286	24	45	0
5/11/2003	1610612765	96	0.413	0.688	0.444	19	45	1
5/11/2003	1610612739	89	0.379	0.677	0.222	19	56	0
5/11/2003	1610612744	99	0.446	0.645	0.278	23	52	1
5/11/2003	1610612757	93	0.462	0.826	0.5	20	50	1
5/11/2003	1610612762	91	0.461	0.8	0.1	16	48	1
5/11/2003	1610612755	99	0.407	0.833	0.235	25	44	0
5/11/2003	1610612753	100	0.46	0.7	0.4	21	36	0
4/11/2003	1610612759	80	0.342	0.634	0.267	12	48	1
4/11/2003	1610612754	71	0.355	0.739	0	21	49	1
4/11/2003	1610612749	107	0.4	0.867	0.474	22	52	0
4/11/2003	1610612751	75	0.338	0.773	0.333	21	35	0
3/11/2003	1610612737	90	0.427	0.652	0.333	20	50	1
3/11/2003	1610612742	103	0.506	0.941	0.474	25	36	1
3/11/2003	1610612741	66	0.266	0.72	0.429	15	42	0
3/11/2003	1610612757	83	0.392	0.643	0.273	22	41	0
3/11/2003	1610612762	93	0.432	0.724	0.333	17	53	1
3/11/2003	1610612753	68	0.25	0.815	0.25	13	47	0
3/11/2003	1610612763	88	0.373	0.714	0.316	23	44	1
2/11/2003	1610612747	87	0.425	0.682	0.364	28	46	1
1/11/2003	1610612759	86	0.429	0.743	0.333	20	39	1
1/11/2003	1610612750	73	0.456	0.818	0.4	20	35	1
1/11/2003	1610612764	85	0.42	0.7	0.214	18	48	0
1/11/2003	1610612737	99	0.468	0.677	0.375	23	36	0
1/11/2003	1610612756	99	0.413	1	0.471	22	38	0
1/11/2003	1610612745	71	0.364	0.75	0.133	14	42	0
1/11/2003	1610612742	127	0.517	0.839	0.391	28	49	1
1/11/2003	1610612744	104	0.594	0.895	0.385	18	37	1
1/11/2003	1610612757	104	0.494	0.759	0.4	27	38	1
1/11/2003	1610612743	109	0.488	0.821	0.4	25	49	1
1/11/2003	1610612749	98	0.448	0.519	0.4	27	54	1
1/11/2003	1610612740	97	0.479	0.586	0.5	23	32	1
1/11/2003	1610612753	85	0.39	0.762	0.417	16	33	0
31/10/2003	1610612754	79	0.388	0.75	0.25	20	25	0
31/10/2003	1610612748	81	0.357	0.769	0.111	14	43	0
31/10/2003	1610612741	100	0.4	0.759	0.5	27	53	1
31/10/2003	1610612758	100	0.514	0.783	0.545	26	33	1
31/10/2003	1610612761	82	0.386	0.833	0.333	24	49	1
31/10/2003	1610612751	84	0.456	0.625	0.133	29	43	1
31/10/2003	1610612746	105	0.404	0.833	0.381	23	43	0
31/10/2003	1610612763	91	0.37	0.758	0.231	24	44	0
30/10/2003	1610612756	95	0.413	0.711	0.2	16	43	1
30/10/2003	1610612745	102	0.487	0.75	0.571	21	44	1
30/10/2003	1610612753	98	0.41	0.848	0.316	18	36	0
30/10/2003	1610612760	109	0.408	0.645	0.31	22	47	1
29/10/2003	1610612752	83	0.4	0.824	0.313	20	48	0
29/10/2003	1610612738	98	0.507	0.731	0.313	28	40	1
29/10/2003	1610612750	95	0.447	0.643	0.167	26	47	1
29/10/2003	1610612765	87	0.392	0.742	0.333	15	40	0
29/10/2003	1610612741	74	0.317	0.613	0.231	16	47	0
29/10/2003	1610612744	87	0.391	0.588	0.238	19	51	0
29/10/2003	1610612758	106	0.506	0.8	0.222	27	41	1
29/10/2003	1610612743	80	0.292	0.69	0.4	17	66	1
29/10/2003	1610612761	90	0.425	0.8	0.167	17	45	1
29/10/2003	1610612740	88	0.324	0.7	0.16	24	55	1
29/10/2003	1610612762	99	0.575	0.714	0.556	25	29	1
28/10/2003	1610612755	89	0.44	0.533	0.35	25	39	1
28/10/2003	1610612759	83	0.425	0.769	0.1	20	38	1
28/10/2003	1610612747	109	0.506	0.6	0.35	32	46	1
24/10/2003	1610612753							0
24/10/2003	1610612737							0
24/10/2003	1610612738							0
24/10/2003	1610612759							0
24/10/2003	1610612749							0
24/10/2003	1610612756							0
24/10/2003	1610612743							0
24/10/2003	1610612746							0
24/10/2003	1610612747							0
23/10/2003	1610612761							0
23/10/2003	1610612755							0
23/10/2003	1610612752							0
23/10/2003	1610612750							0
23/10/2003	1610612741							0
23/10/2003	1610612747							0
22/10/2003	1610612753							0
22/10/2003	1610612738							0
22/10/2003	1610612739							0
22/10/2003	1610612745							0
22/10/2003	1610612759							0
22/10/2003	1610612758							0
22/10/2003	1610612760							0
22/10/2003	1610612757							0
21/10/2003	1610612761							0
21/10/2003	1610612765							0
21/10/2003	1610612751							0
21/10/2003	1610612742							0
21/10/2003	1610612748							0
20/10/2003	1610612764							0
20/10/2003	1610612755							0
20/10/2003	1610612750							0
20/10/2003	1610612757							0
19/10/2003	1610612765							0
19/10/2003	1610612759							0
19/10/2003	1610612758							0
19/10/2003	1610612744							0
19/10/2003	1610612747							0
18/10/2003	1610612738							0
18/10/2003	1610612751							0
18/10/2003	1610612763							0
18/10/2003	1610612740							0
18/10/2003	1610612741							0
18/10/2003	1610612742							0
18/10/2003	1610612760							0
17/10/2003	1610612761							0
17/10/2003	1610612751							0
17/10/2003	1610612746							0
17/10/2003	1610612765							0
17/10/2003	1610612763							0
17/10/2003	1610612754							0
17/10/2003	1610612759							0
17/10/2003	1610612762							0
17/10/2003	1610612747							0
16/10/2003	1610612737							0
16/10/2003	1610612746							0
16/10/2003	1610612740							0
16/10/2003	1610612745							0
16/10/2003	1610612762							0
16/10/2003	1610612747							0
15/10/2003	1610612750							0
15/10/2003	1610612765							0
15/10/2003	1610612754							0
15/10/2003	1610612744							0
14/10/2003	1610612753							0
14/10/2003	1610612748							0
14/10/2003	1610612751							0
14/10/2003	1610612763							0
14/10/2003	1610612741							0
14/10/2003	1610612762							0
14/10/2003	1610612758							0
14/10/2003	1610612757							0
14/10/2003	1610612746							0
14/10/2003	1610612747							0
13/10/2003	1610612739							0
13/10/2003	1610612750							0
12/10/2003	1610612765							0
12/10/2003	1610612752							0
12/10/2003	1610612745							0
11/10/2003	1610612752							0
11/10/2003	1610612753							0
11/10/2003	1610612755							0
11/10/2003	1610612754							0
11/10/2003	1610612749							0
11/10/2003	1610612742							0
11/10/2003	1610612756							0
11/10/2003	1610612744							0
11/10/2003	1610612762							0
10/10/2003	1610612748							0
10/10/2003	1610612764							0
10/10/2003	1610612741							0
10/10/2003	1610612745							0
10/10/2003	1610612746							0
9/10/2003	1610612749							0
9/10/2003	1610612752							0
9/10/2003	1610612743							0
9/10/2003	1610612757							0
8/10/2003	1610612759							0
8/10/2003	1610612737	80	0.35	0.75	0.429	18	45	0
8/10/2003	1610612761	76	0.383	0.75	0.2	17	39	1
8/10/2003	1610612738	89	0.462	0.538	0.214	21	36	0
8/10/2003	1610612754	62	0.385	0.576	0.3	11	30	1
8/10/2003	1610612740	105	0.527	0.714	0.7	27	39	1
8/10/2003	1610612760	98	0.413	0.703	0.37	22	42	1
8/10/2003	1610612747							0
7/10/2003	1610612747							0
7/10/2003	1610612764	104	0.506	0.677	0.455	26	45	1
7/10/2003	1610612765	96	0.391	0.6	0.444	19	37	0
7/10/2003	1610612742	99	0.488	0.667	0.167	20	52	1
7/10/2003	1610612756	79	0.333	0.781	0.133	17	43	0
7/10/2003	1610612748	86	0.352	0.647	0.222	15	55	1
7/10/2003	1610612757	104	0.527	0.657	0.429	22	33	1
7/10/2003	1610612758	101	0.467	0.871	0.444	19	39	1
6/10/2003	1610612763	105	0.494	0.618	0.267	25	48	1
5/10/2003	1610612762	90	0.457	0.735	0.143	23	41	1
2/12/2019	1610612766	104	0.452	0.808	0.28	27	53	0
2/12/2019	1610612755	103	0.407	0.696	0.5	24	47	1
2/12/2019	1610612737	104	0.461	0.933	0.276	21	38	1
2/12/2019	1610612763	104	0.427	0.947	0.263	23	38	0
2/12/2019	1610612749	132	0.558	0.625	0.457	30	57	1
2/12/2019	1610612758	106	0.482	0.85	0.273	22	41	0
1/12/2019	1610612751	106	0.44	0.75	0.333	24	48	0
1/12/2019	1610612752	104	0.461	0.703	0.308	15	39	0
1/12/2019	1610612750	107	0.388	0.857	0.306	22	53	0
1/12/2019	1610612747	100	0.46	0.813	0.259	25	45	0
1/12/2019	1610612765	132	0.591	0.722	0.484	33	50	1
1/12/2019	1610612740	104	0.448	0.9	0.447	22	41	0
1/12/2019	1610612753	100	0.425	0.682	0.333	21	48	1
1/12/2019	1610612761	130	0.522	0.81	0.528	36	43	1
1/12/2019	1610612746	150	0.553	0.8	0.438	22	52	1
30/11/2019	1610612758	100	0.385	0.857	0.242	22	50	1
30/11/2019	1610612755	119	0.494	0.889	0.478	27	32	1
30/11/2019	1610612745	158	0.584	0.853	0.49	30	52	1
30/11/2019	1610612749	137	0.563	0.6	0.455	41	53	1
29/11/2019	1610612751	112	0.462	0.692	0.415	30	49	1
29/11/2019	1610612765	107	0.494	0.5	0.429	27	45	0
29/11/2019	1610612753	83	0.346	0.815	0.241	17	52	0
29/11/2019	1610612739	110	0.5	0.5	0.5	32	41	0
29/11/2019	1610612752	95	0.436	0.576	0.4	14	37	0
29/11/2019	1610612754	105	0.424	0.75	0.231	19	42	1
29/11/2019	1610612748	122	0.537	0.75	0.52	23	49	1
29/11/2019	1610612763	94	0.394	0.588	0.294	22	55	0
29/11/2019	1610612760	109	0.478	0.625	0.382	27	42	1
29/11/2019	1610612759	107	0.43	0.929	0.389	28	48	1
29/11/2019	1610612756	113	0.441	0.72	0.342	29	47	0
29/11/2019	1610612757	107	0.452	0.75	0.333	20	49	1
29/11/2019	1610612747	125	0.517	0.75	0.438	29	47	1
27/11/2019	1610612738	121	0.443	0.917	0.382	23	55	1
27/11/2019	1610612766	102	0.443	0.85	0.233	27	41	1
27/11/2019	1610612739	104	0.457	0.864	0.324	20	49	0
27/11/2019	1610612754	121	0.521	0.813	0.364	23	42	1
27/11/2019	1610612755	97	0.468	0.833	0.192	20	49	1
27/11/2019	1610612761	126	0.489	0.765	0.512	26	52	1
27/11/2019	1610612745	117	0.458	0.788	0.341	19	43	1
27/11/2019	1610612763	119	0.467	0.846	0.393	26	48	0
27/11/2019	1610612749	111	0.477	0.63	0.294	25	47	1
27/11/2019	1610612759	101	0.423	0.824	0.172	25	46	0
27/11/2019	1610612756	132	0.516	0.875	0.395	29	40	0
27/11/2019	1610612740	110	0.405	0.833	0.425	20	42	0
27/11/2019	1610612757	136	0.521	1	0.467	23	54	1
27/11/2019	1610612744	104	0.457	0.731	0.379	31	54	1
26/11/2019	1610612742	99	0.38	0.8	0.289	16	46	0
26/11/2019	1610612743	117	0.522	0.739	0.25	31	58	1
25/11/2019	1610612739	106	0.426	0.65	0.406	24	45	0
25/11/2019	1610612765	103	0.43	0.84	0.368	23	49	1
